model,frame,knot,t,block,head,prefix_mass,patch_mass,entropy,top1_prob,coherence_ratio,spearman,auc_own_mass,auc_dist,n_distinct_top1
frozen,5,12,0.7647058823529412,1,11,0.775277316570282,0.22472268342971802,0.7542292475700378,0.05284334719181061,0.5509452223777771,0.08358895778656006,0.6080074906349182,0.4608326256275177,20
frozen,5,12,0.7647058823529412,1,12,0.9955898523330688,0.004410147666931152,0.683194100856781,0.0887359231710434,0.48184141516685486,0.013712710700929165,0.4864368140697479,0.5141580104827881,27
frozen,5,12,0.7647058823529412,1,13,0.9995080232620239,0.0004919767379760742,0.5309417843818665,0.40687254071235657,0.5623294115066528,0.025330275297164917,0.4961525797843933,0.5113455057144165,17
frozen,5,12,0.7647058823529412,1,14,0.8655723333358765,0.13442766666412354,0.7750586271286011,0.0818215161561966,0.4705582857131958,-0.019522925838828087,0.48854315280914307,0.479940801858902,11
frozen,5,12,0.7647058823529412,1,15,0.9999749660491943,2.5033950805664062e-05,0.5660222172737122,0.14795590937137604,0.4381319582462311,0.13883738219738007,0.5649530291557312,0.5280255079269409,5
frozen,5,12,0.7647058823529412,2,0,0.9994189739227295,0.0005810260772705078,0.652915358543396,0.09615792334079742,0.5563083291053772,0.02376146987080574,0.49362677335739136,0.5818008184432983,23
frozen,5,12,0.7647058823529412,2,1,0.9990739226341248,0.0009260773658752441,0.6997561454772949,0.08107225596904755,0.5522263050079346,0.09023690968751907,0.46403104066848755,0.44185560941696167,29
frozen,5,12,0.7647058823529412,2,2,0.9906505346298218,0.009349465370178223,0.7090516686439514,0.09957727789878845,0.543272852897644,0.10445672273635864,0.5502787232398987,0.5078588128089905,24
frozen,5,12,0.7647058823529412,2,3,0.9994361996650696,0.0005638003349304199,0.7249418497085571,0.08764346688985825,0.5997293591499329,0.04348396137356758,0.46718829870224,0.4361756145954132,33
frozen,5,12,0.7647058823529412,2,4,0.974997341632843,0.025002658367156982,0.6362535953521729,0.08134239912033081,0.5642886161804199,0.13601873815059662,0.5416321754455566,0.48388051986694336,44
frozen,5,12,0.7647058823529412,2,5,0.9844616055488586,0.015538394451141357,0.5941107273101807,0.11291898041963577,0.44610676169395447,0.036477480083703995,0.527886688709259,0.55460125207901,33
frozen,5,12,0.7647058823529412,2,6,0.9575482606887817,0.04245173931121826,0.6500584483146667,0.11488549411296844,0.4954703152179718,0.11465797573328018,0.49053359031677246,0.4466906189918518,43
frozen,5,12,0.7647058823529412,2,7,0.9880446195602417,0.0119553804397583,0.5148795247077942,0.2870849370956421,0.5670745372772217,0.005245312582701445,0.4479687511920929,0.4884379208087921,8
frozen,5,12,0.7647058823529412,2,8,0.9939228892326355,0.006077110767364502,0.8591816425323486,0.033971156924963,0.5151330828666687,0.1565343588590622,0.4818565249443054,0.5524003505706787,81
frozen,5,12,0.7647058823529412,2,9,0.9999656081199646,3.439188003540039e-05,0.5897796750068665,0.13199718296527863,0.602277398109436,0.004256832879036665,0.4876127541065216,0.5970913767814636,24
frozen,5,12,0.7647058823529412,2,10,0.9699807167053223,0.030019283294677734,0.802841305732727,0.04123760014772415,0.6103971004486084,0.020659539848566055,0.5734333992004395,0.46956461668014526,44
frozen,5,12,0.7647058823529412,2,11,0.9999999403953552,5.960464477539063e-08,2.1647997527907137e-06,1.8315682837055647e-06,0.5059860944747925,0.10147453099489212,0.34794360399246216,0.5164336562156677,6
frozen,5,12,0.7647058823529412,2,12,0.9999973177909851,2.682209014892578e-06,0.3227420449256897,0.3115665912628174,0.5648279190063477,0.07691118866205215,0.47148793935775757,0.5130568146705627,6
frozen,5,12,0.7647058823529412,2,13,0.9999999403953552,5.960464477539063e-08,0.014675844460725784,0.009375032968819141,0.7780073285102844,0.03255802392959595,0.4569600522518158,0.5139353275299072,5
frozen,5,12,0.7647058823529412,2,14,0.9881249070167542,0.01187509298324585,0.7347317934036255,0.056321628391742706,0.5654861330986023,0.0581701323390007,0.4872177243232727,0.48300349712371826,61
frozen,5,12,0.7647058823529412,2,15,0.9999999403953552,5.960464477539063e-08,0.17883041501045227,0.1708454191684723,0.6571624875068665,0.018863946199417114,0.552057147026062,0.5134091377258301,13
frozen,5,12,0.7647058823529412,3,0,0.02820134349167347,0.9717986583709717,0.4688284695148468,0.20326095819473267,0.41146397590637207,0.3073579967021942,0.5128341317176819,0.5048617124557495,159
frozen,5,12,0.7647058823529412,3,1,0.9034407138824463,0.09655928611755371,0.5475751161575317,0.18254311382770538,0.5729047060012817,0.03352253511548042,0.5163955688476562,0.6363281607627869,43
frozen,5,12,0.7647058823529412,3,2,0.9778754711151123,0.022124528884887695,0.46749499440193176,0.27146008610725403,0.47357264161109924,0.141958087682724,0.46623653173446655,0.45559951663017273,21
frozen,5,12,0.7647058823529412,3,3,0.9999999403953552,5.960464477539063e-08,0.19685406982898712,0.15692344307899475,0.6421319246292114,0.023666298016905785,0.4981536865234375,0.5106789469718933,18
frozen,5,12,0.7647058823529412,3,4,0.993593692779541,0.006406307220458984,0.5110679268836975,0.17834170162677765,0.5303305387496948,0.06238558143377304,0.4886194169521332,0.5063808560371399,30
frozen,5,12,0.7647058823529412,3,5,0.9989724159240723,0.0010275840759277344,0.5005013942718506,0.31899651885032654,0.5683345198631287,0.0494304858148098,0.5093703269958496,0.5136287808418274,35
frozen,5,12,0.7647058823529412,3,6,0.2572304606437683,0.7427695393562317,0.4526190757751465,0.22369997203350067,0.34859511256217957,0.42193305492401123,0.47909584641456604,0.5075796842575073,106
frozen,5,12,0.7647058823529412,3,7,0.9728431105613708,0.02715688943862915,0.8085759878158569,0.03847682103514671,0.6550649404525757,0.037296295166015625,0.5176066160202026,0.5289772152900696,80
frozen,5,12,0.7647058823529412,3,8,0.9927375912666321,0.00726240873336792,0.6335479617118835,0.09952685981988907,0.617005467414856,-0.006128441076725721,0.5216042399406433,0.5399284362792969,43
frozen,5,12,0.7647058823529412,3,9,0.9355214238166809,0.06447857618331909,0.7858051657676697,0.05830908194184303,0.5558781027793884,-0.021573485806584358,0.5154346227645874,0.5547736287117004,36
frozen,5,12,0.7647058823529412,3,10,0.9999983310699463,1.6689300537109375e-06,0.30499035120010376,0.4158584177494049,0.5812935829162598,0.025062058120965958,0.4682345986366272,0.4977022111415863,8
frozen,5,12,0.7647058823529412,3,11,0.7539620399475098,0.24603796005249023,0.4644619822502136,0.23362740874290466,0.4688619375228882,0.20086808502674103,0.5227054357528687,0.5579979419708252,65
frozen,5,12,0.7647058823529412,3,12,0.9891890287399292,0.0108109712600708,0.6471522450447083,0.13368766009807587,0.668879508972168,-0.010391565039753914,0.48079341650009155,0.45045796036720276,23
frozen,5,12,0.7647058823529412,3,13,0.9982951879501343,0.0017048120498657227,0.8057680130004883,0.04764433205127716,0.7111665606498718,0.01661885902285576,0.4526726007461548,0.5088028907775879,29
frozen,5,12,0.7647058823529412,3,14,0.9883337020874023,0.011666297912597656,0.582754909992218,0.1265798658132553,0.62486732006073,0.015898391604423523,0.4340982437133789,0.5187657475471497,30
frozen,5,12,0.7647058823529412,3,15,0.9993653893470764,0.000634610652923584,0.5582728981971741,0.17802873253822327,0.6643081307411194,0.11683526635169983,0.48359376192092896,0.45610132813453674,32
frozen,5,12,0.7647058823529412,4,0,0.9994368553161621,0.0005631446838378906,0.45549458265304565,0.31652721762657166,0.7624708414077759,0.03592479228973389,0.49104759097099304,0.5229845643043518,14
frozen,5,12,0.7647058823529412,4,1,0.9779745936393738,0.02202540636062622,0.7134822010993958,0.11151912808418274,0.4813557267189026,0.033127617090940475,0.48664119839668274,0.47224903106689453,20
frozen,5,12,0.7647058823529412,4,2,0.9677070379257202,0.032292962074279785,0.6655396223068237,0.08928198367357254,0.6169869303703308,0.07436847686767578,0.4910750687122345,0.45257651805877686,26
frozen,5,12,0.7647058823529412,4,3,0.9785692095756531,0.021430790424346924,0.6982808709144592,0.05938658490777016,0.663917601108551,0.0600275881588459,0.48631173372268677,0.5391292572021484,29
frozen,5,12,0.7647058823529412,4,4,0.9384389519691467,0.06156104803085327,0.7199199795722961,0.06978607922792435,0.593109130859375,0.05094032362103462,0.5567838549613953,0.5512136816978455,32
frozen,5,12,0.7647058823529412,4,5,0.9960867762565613,0.003913223743438721,0.3660021722316742,0.2528746426105499,0.7847169041633606,-0.03106539510190487,0.44745934009552,0.5050492882728577,18
frozen,5,12,0.7647058823529412,4,6,0.9959673285484314,0.0040326714515686035,0.7097265124320984,0.04116900637745857,0.65081787109375,0.03064650297164917,0.5375582575798035,0.5053147077560425,36
frozen,5,12,0.7647058823529412,4,7,0.9722335934638977,0.027766406536102295,0.6657032370567322,0.05618733540177345,0.5643784999847412,0.09103205054998398,0.4594522714614868,0.5121157169342041,37
frozen,5,12,0.7647058823529412,4,8,0.9829815030097961,0.017018496990203857,0.6838111281394958,0.10872241109609604,0.46643880009651184,0.2886153757572174,0.5262760519981384,0.5622259378433228,21
frozen,5,12,0.7647058823529412,4,9,0.34948796033859253,0.6505120396614075,0.6772656440734863,0.07143848389387131,0.406635046005249,0.2525210380554199,0.5134045481681824,0.5812868475914001,35
frozen,5,12,0.7647058823529412,4,10,0.9917620420455933,0.008237957954406738,0.8074315786361694,0.044863782823085785,0.6532842516899109,0.03518756851553917,0.46829715371131897,0.4737056493759155,15
frozen,5,12,0.7647058823529412,4,11,0.7274429202079773,0.2725570797920227,0.5957926511764526,0.07074561715126038,0.5297499299049377,0.07195080816745758,0.5403067469596863,0.47685372829437256,39
frozen,5,12,0.7647058823529412,4,12,0.9374735355377197,0.06252646446228027,0.8633517622947693,0.032042793929576874,0.525227427482605,0.14923910796642303,0.4739237427711487,0.4116375744342804,33
frozen,5,12,0.7647058823529412,4,13,0.9338231682777405,0.06617683172225952,0.639194130897522,0.05929211154580116,0.619833767414093,0.08587895333766937,0.49149906635284424,0.48587095737457275,38
frozen,5,12,0.7647058823529412,4,14,0.983977735042572,0.01602226495742798,0.6843793392181396,0.1292005479335785,0.5181015133857727,0.0354190431535244,0.5756739377975464,0.49881717562675476,36
frozen,5,12,0.7647058823529412,4,15,0.9802125692367554,0.01978743076324463,0.4401044547557831,0.2031238079071045,0.38825687766075134,0.3435262441635132,0.4824986457824707,0.6011881828308105,30
frozen,5,12,0.7647058823529412,5,0,0.9637832045555115,0.036216795444488525,0.7733132839202881,0.045136958360672,0.687746524810791,0.033170752227306366,0.5059278607368469,0.504332423210144,25
frozen,5,12,0.7647058823529412,5,1,0.9151109457015991,0.08488905429840088,0.8162124156951904,0.03680545836687088,0.5079984068870544,0.07577236741781235,0.47654715180397034,0.5120851993560791,36
frozen,5,12,0.7647058823529412,5,2,0.9712725281715393,0.028727471828460693,0.6605778932571411,0.07802639156579971,0.6065681576728821,0.11051054298877716,0.5214868187904358,0.49988025426864624,43
frozen,5,12,0.7647058823529412,5,3,0.9451839327812195,0.05481606721878052,0.6955578923225403,0.04589010030031204,0.659132182598114,0.061956681311130524,0.4895101487636566,0.4798370897769928,44
frozen,5,12,0.7647058823529412,5,4,0.9542153477668762,0.04578465223312378,0.6936752796173096,0.040835242718458176,0.6153533458709717,0.07467668503522873,0.5233185887336731,0.48951321840286255,46
frozen,5,12,0.7647058823529412,5,5,0.8142157793045044,0.1857842206954956,0.6473684310913086,0.05060006305575371,0.5702574253082275,0.12361080199480057,0.4926658868789673,0.44541093707084656,47
frozen,5,12,0.7647058823529412,5,6,0.7452614903450012,0.2547385096549988,0.6102889180183411,0.0786963701248169,0.6791114807128906,0.09524770826101303,0.5177331566810608,0.519003689289093,31
frozen,5,12,0.7647058823529412,5,7,0.18847475945949554,0.8115252256393433,0.6447569727897644,0.10548367351293564,0.35622408986091614,0.37036651372909546,0.5540216565132141,0.5737795829772949,33
frozen,5,12,0.7647058823529412,5,8,0.9548361897468567,0.04516381025314331,0.8104085922241211,0.042672012001276016,0.5319153070449829,0.050877757370471954,0.5277753472328186,0.5948782563209534,40
frozen,5,12,0.7647058823529412,5,9,0.9054853916168213,0.09451460838317871,0.7302706241607666,0.05696001648902893,0.503738522529602,0.12151191383600235,0.49448397755622864,0.48125404119491577,37
frozen,5,12,0.7647058823529412,5,10,0.8356924653053284,0.16430753469467163,0.7136213183403015,0.04440309479832649,0.5677075982093811,0.10635248571634293,0.4987744688987732,0.4973880350589752,34
frozen,5,12,0.7647058823529412,5,11,0.8166702389717102,0.1833297610282898,0.7697420716285706,0.051364749670028687,0.7649458050727844,0.04732528328895569,0.5478718876838684,0.5275450348854065,28
frozen,5,12,0.7647058823529412,5,12,0.999804675579071,0.00019532442092895508,0.715494692325592,0.06236210837960243,0.5593543648719788,0.04815252497792244,0.535457968711853,0.5342454314231873,25
frozen,5,12,0.7647058823529412,5,13,0.818088948726654,0.18191105127334595,0.6338672637939453,0.054965995252132416,0.4449235498905182,0.12335880100727081,0.5301974415779114,0.5121187567710876,41
frozen,5,12,0.7647058823529412,5,14,0.9386361837387085,0.061363816261291504,0.677618682384491,0.06641480326652527,0.5439190864562988,0.06852610409259796,0.4952664077281952,0.5102778077125549,31
frozen,5,12,0.7647058823529412,5,15,0.986579179763794,0.013420820236206055,0.7198795080184937,0.062003955245018005,0.6236949563026428,0.05973655357956886,0.5297566652297974,0.47472450137138367,16
frozen,5,12,0.7647058823529412,6,0,0.9552420377731323,0.044757962226867676,0.8275092840194702,0.03916845843195915,0.6254116892814636,0.040450386703014374,0.49360236525535583,0.5284159779548645,37
frozen,5,12,0.7647058823529412,6,1,0.9274067878723145,0.07259321212768555,0.8027227520942688,0.037650614976882935,0.7033504843711853,0.057457227259874344,0.4334332346916199,0.5486040115356445,48
frozen,5,12,0.7647058823529412,6,2,0.7828335165977478,0.2171664834022522,0.839532196521759,0.03242872282862663,0.5634101629257202,0.08713650703430176,0.4618682563304901,0.4294874370098114,56
frozen,5,12,0.7647058823529412,6,3,0.9452561736106873,0.054743826389312744,0.7518537044525146,0.05653050169348717,0.6916291117668152,0.11585840582847595,0.5287942290306091,0.5156009197235107,35
frozen,5,12,0.7647058823529412,6,4,0.8606926798820496,0.13930732011795044,0.8253437876701355,0.049845416098833084,0.4855727553367615,0.13641323149204254,0.4392489790916443,0.44815483689308167,31
frozen,5,12,0.7647058823529412,6,5,0.6839467883110046,0.31605321168899536,0.5324718356132507,0.09408865123987198,0.6019095182418823,0.06735437363386154,0.4895727038383484,0.5233796238899231,12
frozen,5,12,0.7647058823529412,6,6,0.9672055244445801,0.03279447555541992,0.837074339389801,0.03909517079591751,0.6274096369743347,0.04779098927974701,0.43364980816841125,0.5066843628883362,27
frozen,5,12,0.7647058823529412,6,7,0.9445835947990417,0.05541640520095825,0.776796817779541,0.03242385759949684,0.6431070566177368,0.11405414342880249,0.41687217354774475,0.48721009492874146,58
frozen,5,12,0.7647058823529412,6,8,0.9916738271713257,0.008326172828674316,0.7361655235290527,0.052283771336078644,0.5642479658126831,0.0908479243516922,0.41175806522369385,0.439827024936676,29
frozen,5,12,0.7647058823529412,6,9,0.9825654029846191,0.01743459701538086,0.770514965057373,0.07443271577358246,0.43934333324432373,0.03846981003880501,0.4770779311656952,0.48201513290405273,20
frozen,5,12,0.7647058823529412,6,10,0.5079169869422913,0.49208301305770874,0.8241899609565735,0.03313617408275604,0.507042646408081,0.18189862370491028,0.3081897795200348,0.36715856194496155,44
frozen,5,12,0.7647058823529412,6,11,0.9140560626983643,0.08594393730163574,0.7946828603744507,0.05396256968379021,0.6514195799827576,0.07470148801803589,0.48831284046173096,0.5734379291534424,38
frozen,5,12,0.7647058823529412,6,12,0.9904149174690247,0.009585082530975342,0.7171623706817627,0.05279359221458435,0.6570298671722412,0.05495784059166908,0.47318553924560547,0.4228129982948303,28
frozen,5,12,0.7647058823529412,6,13,0.973732054233551,0.026267945766448975,0.6522628664970398,0.05701941251754761,0.6245244741439819,0.04080677777528763,0.5091109871864319,0.5039633512496948,38
frozen,5,12,0.7647058823529412,6,14,0.981469988822937,0.01853001117706299,0.7152180075645447,0.052741486579179764,0.5854347944259644,0.0498112328350544,0.4443264901638031,0.462139755487442,27
frozen,5,12,0.7647058823529412,6,15,0.8981001377105713,0.10189986228942871,0.8375645875930786,0.0326608382165432,0.6390317678451538,0.12557798624038696,0.464798241853714,0.5178369283676147,41
frozen,5,12,0.7647058823529412,7,0,0.9999098777770996,9.012222290039062e-05,0.4712364971637726,0.2782924473285675,0.49067363142967224,0.08123882859945297,0.31584495306015015,0.48959556221961975,23
frozen,5,12,0.7647058823529412,7,1,0.6439578533172607,0.35604214668273926,0.509774923324585,0.1215638518333435,0.5765501856803894,0.14056040346622467,0.43859004974365234,0.4886850118637085,63
frozen,5,12,0.7647058823529412,7,2,0.9999999403953552,5.960464477539063e-08,4.072954470757395e-05,2.5085071683861315e-05,0.44972726702690125,0.10816013067960739,0.2785620093345642,0.4197670817375183,5
frozen,5,12,0.7647058823529412,7,3,0.9999999403953552,5.960464477539063e-08,6.365699523058765e-09,3.634050560474833e-10,0.6250067353248596,0.12606514990329742,0.26986202597618103,0.41553911566734314,11
frozen,5,12,0.7647058823529412,7,4,0.3191850185394287,0.6808149814605713,0.3641717731952667,0.30743175745010376,0.25144273042678833,0.6130959987640381,0.4619567096233368,0.4925835132598877,182
frozen,5,12,0.7647058823529412,7,5,0.9075605869293213,0.09243941307067871,0.6292418241500854,0.07421126216650009,0.5768173336982727,0.12332308292388916,0.4019324779510498,0.4763336181640625,54
frozen,5,12,0.7647058823529412,7,6,0.991809070110321,0.008190929889678955,0.5150970220565796,0.16818620264530182,0.672828733921051,0.01123556587845087,0.39572933316230774,0.5686715841293335,35
frozen,5,12,0.7647058823529412,7,7,0.9724760055541992,0.02752399444580078,0.6442015171051025,0.0879274308681488,0.6302250027656555,0.07639440149068832,0.39230668544769287,0.535017192363739,75
frozen,5,12,0.7647058823529412,7,8,0.98725825548172,0.01274174451828003,0.6852948665618896,0.09077366441488266,0.6281003355979919,0.09926322847604752,0.463843435049057,0.5773379802703857,44
frozen,5,12,0.7647058823529412,7,9,0.9998577833175659,0.00014221668243408203,0.16937080025672913,0.5813527703285217,0.513705849647522,0.07072349637746811,0.368665486574173,0.5090271234512329,6
frozen,5,12,0.7647058823529412,7,10,0.13111039996147156,0.868889570236206,0.9053841829299927,0.017441775649785995,0.706660807132721,0.08920915424823761,0.2283572405576706,0.47652581334114075,54
frozen,5,12,0.7647058823529412,7,11,0.9921377301216125,0.007862269878387451,0.7337939739227295,0.09725875407457352,0.6342301964759827,0.05877275392413139,0.3637343943119049,0.4379754066467285,76
frozen,5,12,0.7647058823529412,7,12,0.0019186153076589108,0.998081386089325,0.3397747278213501,0.3266008496284485,0.1959840953350067,0.7303547859191895,0.4956416189670563,0.49794167280197144,162
frozen,5,12,0.7647058823529412,7,13,0.9967876672744751,0.0032123327255249023,0.2957287132740021,0.32682153582572937,0.7762965559959412,0.023751597851514816,0.30388858914375305,0.5091567635536194,18
frozen,5,12,0.7647058823529412,7,14,0.9952699542045593,0.004730045795440674,0.610856294631958,0.12047436833381653,0.6198646426200867,0.02411591075360775,0.4344307482242584,0.534339964389801,41
frozen,5,12,0.7647058823529412,7,15,0.9999999403953552,5.960464477539063e-08,0.5080772042274475,0.08879344165325165,0.7185176014900208,0.04456358775496483,0.32308676838874817,0.46196281909942627,5
frozen,5,12,0.7647058823529412,8,0,0.6418511867523193,0.35814881324768066,0.7414301037788391,0.045298006385564804,0.43649184703826904,0.10564875602722168,0.5325310230255127,0.5481022000312805,56
frozen,5,12,0.7647058823529412,8,1,0.8507229089736938,0.14927709102630615,0.6535905599594116,0.07179909944534302,0.5396484136581421,0.1347874402999878,0.5416702628135681,0.5123399496078491,29
frozen,5,12,0.7647058823529412,8,2,0.9344624876976013,0.06553751230239868,0.6734434366226196,0.05798954889178276,0.6904608011245728,0.10688919574022293,0.5532041192054749,0.4924233555793762,27
frozen,5,12,0.7647058823529412,8,3,0.9758184552192688,0.0241815447807312,0.6540960073471069,0.07593925297260284,0.5077186822891235,0.031236086040735245,0.5520281791687012,0.5549169778823853,34
frozen,5,12,0.7647058823529412,8,4,0.7874619364738464,0.21253806352615356,0.7484475374221802,0.04711348935961723,0.5656669735908508,0.129970982670784,0.5097348093986511,0.5715740919113159,30
frozen,5,12,0.7647058823529412,8,5,0.9999999403953552,5.960464477539063e-08,0.0768565759062767,0.019014637917280197,0.5845370292663574,0.0675869733095169,0.4985792338848114,0.46896061301231384,10
frozen,5,12,0.7647058823529412,8,6,0.7582416534423828,0.2417583465576172,0.6503705978393555,0.07504542171955109,0.5051807165145874,0.029517263174057007,0.4341241717338562,0.5217628479003906,37
frozen,5,12,0.7647058823529412,8,7,0.9227302074432373,0.0772697925567627,0.7904747724533081,0.03119286708533764,0.6474485397338867,0.07147786766290665,0.5570858716964722,0.5714322924613953,49
frozen,5,12,0.7647058823529412,8,8,0.7876008749008179,0.21239912509918213,0.8633295893669128,0.02469484880566597,0.612148642539978,0.12843437492847443,0.41512882709503174,0.46648821234703064,63
frozen,5,12,0.7647058823529412,8,9,0.7099261283874512,0.29007387161254883,0.7774723768234253,0.03731970489025116,0.65431809425354,0.07742393761873245,0.5263416171073914,0.5279675126075745,35
frozen,5,12,0.7647058823529412,8,10,0.9074828624725342,0.09251713752746582,0.687096893787384,0.04869414493441582,0.5276637673377991,0.08261753618717194,0.5390392541885376,0.5628345012664795,48
frozen,5,12,0.7647058823529412,8,11,0.8858139514923096,0.11418604850769043,0.8147011399269104,0.03096366487443447,0.5320369601249695,0.06854641437530518,0.5619620680809021,0.4990398585796356,57
frozen,5,12,0.7647058823529412,8,12,0.9919319748878479,0.0080680251121521,0.7106310129165649,0.0705055370926857,0.5644524693489075,0.10546069592237473,0.48938509821891785,0.521125316619873,29
frozen,5,12,0.7647058823529412,8,13,0.6396095156669617,0.36039048433303833,0.7480050921440125,0.051361359655857086,0.6404065489768982,0.0552942268550396,0.504736602306366,0.46832001209259033,27
frozen,5,12,0.7647058823529412,8,14,0.8541678786277771,0.1458321213722229,0.8388471603393555,0.045484840869903564,0.5463145971298218,0.07472074031829834,0.4645038843154907,0.4977129101753235,38
frozen,5,12,0.7647058823529412,8,15,0.7300234436988831,0.26997655630111694,0.6546826362609863,0.07716275751590729,0.5284702181816101,0.13204695284366608,0.505770742893219,0.45763421058654785,33
frozen,5,12,0.7647058823529412,9,0,0.9028074145317078,0.09719258546829224,0.7502175569534302,0.06785567849874496,0.5253037214279175,0.10157753527164459,0.49295416474342346,0.5597870945930481,45
frozen,5,12,0.7647058823529412,9,1,0.9421601295471191,0.05783987045288086,0.7867922782897949,0.04513462632894516,0.6357365250587463,0.07315982133150101,0.44941315054893494,0.5059689879417419,40
frozen,5,12,0.7647058823529412,9,2,0.9999999403953552,5.960464477539063e-08,0.28320589661598206,0.32539641857147217,0.8451216816902161,-0.007376040332019329,0.4669884741306305,0.5114552974700928,2
frozen,5,12,0.7647058823529412,9,3,0.940650999546051,0.059349000453948975,0.7985190749168396,0.03185080364346504,0.6419017910957336,0.07887441664934158,0.4970753490924835,0.5078679323196411,65
frozen,5,12,0.7647058823529412,9,4,0.06475939601659775,0.935240626335144,0.7013436555862427,0.0992610901594162,0.3830184042453766,0.35546255111694336,0.6118465065956116,0.5866678953170776,109
frozen,5,12,0.7647058823529412,9,5,0.5664016604423523,0.4335983395576477,0.6436839699745178,0.1291264444589615,0.4610978066921234,0.3277987241744995,0.4956004321575165,0.4930243194103241,72
frozen,5,12,0.7647058823529412,9,6,0.5685121417045593,0.4314878582954407,0.6961208581924438,0.05767371505498886,0.6063871383666992,0.1295366883277893,0.514592707157135,0.5002813935279846,44
frozen,5,12,0.7647058823529412,9,7,0.4805748760700226,0.5194251537322998,0.7237656712532043,0.057638511061668396,0.5115887522697449,0.15904401242733002,0.5139704346656799,0.5156649351119995,36
frozen,5,12,0.7647058823529412,9,8,0.5283482074737549,0.4716517925262451,0.6841427683830261,0.05677451938390732,0.6124054789543152,0.08422429859638214,0.5525879263877869,0.5145637392997742,38
frozen,5,12,0.7647058823529412,9,9,0.7118405699729919,0.28815943002700806,0.7801795601844788,0.035872332751750946,0.5709040760993958,0.13518571853637695,0.5442128777503967,0.5063365697860718,51
frozen,5,12,0.7647058823529412,9,10,0.7904143333435059,0.20958566665649414,0.8088949918746948,0.045355893671512604,0.5619440078735352,0.11682147532701492,0.4979798197746277,0.518605649471283,52
frozen,5,12,0.7647058823529412,9,11,0.7720315456390381,0.22796845436096191,0.7924148440361023,0.038577236235141754,0.6824154257774353,0.05606387183070183,0.5114766359329224,0.4737575054168701,36
frozen,5,12,0.7647058823529412,9,12,0.7657928466796875,0.2342071533203125,0.6994273662567139,0.08130677789449692,0.2888820171356201,0.4656631052494049,0.5946646928787231,0.563012957572937,96
frozen,5,12,0.7647058823529412,9,13,0.9818906188011169,0.018109381198883057,0.7216328382492065,0.06257671117782593,0.5703799724578857,0.11209441721439362,0.5449068546295166,0.5055663585662842,38
frozen,5,12,0.7647058823529412,9,14,0.9644919037818909,0.03550809621810913,0.5950831770896912,0.1521395593881607,0.5007926821708679,-0.005522695370018482,0.5035911798477173,0.426717609167099,17
frozen,5,12,0.7647058823529412,9,15,0.9466456770896912,0.05335432291030884,0.8740516304969788,0.03161486238241196,0.6033398509025574,-0.011207805015146732,0.5349149703979492,0.5677259564399719,29
frozen,5,12,0.7647058823529412,10,0,0.5605738759040833,0.43942612409591675,0.7649197578430176,0.03450518473982811,0.6088429093360901,0.0784074142575264,0.5720378160476685,0.5511420369148254,57
frozen,5,12,0.7647058823529412,10,1,0.9264350533485413,0.07356494665145874,0.6984471678733826,0.06765799224376678,0.5783447623252869,0.06816908717155457,0.4982253909111023,0.48113203048706055,33
frozen,5,12,0.7647058823529412,10,2,0.9162070751190186,0.08379292488098145,0.8176482319831848,0.036171309649944305,0.5711731910705566,0.07308883219957352,0.4939669072628021,0.4505128562450409,53
frozen,5,12,0.7647058823529412,10,3,0.897532045841217,0.10246795415878296,0.8064834475517273,0.039569269865751266,0.6182553768157959,0.06107676029205322,0.4803968667984009,0.41074225306510925,43
frozen,5,12,0.7647058823529412,10,4,0.8127802014350891,0.1872197985649109,0.8308398127555847,0.0318712443113327,0.6710833311080933,0.08069973438978195,0.5223683714866638,0.5380905270576477,45
frozen,5,12,0.7647058823529412,10,5,0.9999999403953552,5.960464477539063e-08,0.00040675903437659144,0.0002965401508845389,0.5262038707733154,0.02180909924209118,0.43541452288627625,0.5090500116348267,5
frozen,5,12,0.7647058823529412,10,6,0.7840543985366821,0.21594560146331787,0.8418170809745789,0.027187351137399673,0.7278957366943359,0.07611227035522461,0.5403311252593994,0.5219947099685669,60
frozen,5,12,0.7647058823529412,10,7,0.7138509750366211,0.2861490249633789,0.8576514720916748,0.025571176782250404,0.6497213244438171,0.08641251921653748,0.4864886701107025,0.4409816265106201,74
frozen,5,12,0.7647058823529412,10,8,0.9028026461601257,0.09719735383987427,0.5793566703796387,0.10368409752845764,0.5738974213600159,0.020219076424837112,0.5436317324638367,0.5221487283706665,19
frozen,5,12,0.7647058823529412,10,9,0.6776980757713318,0.3223019242286682,0.7503362894058228,0.05459561198949814,0.4926896393299103,0.10117482393980026,0.4986143112182617,0.47329992055892944,31
frozen,5,12,0.7647058823529412,10,10,0.7403357625007629,0.25966423749923706,0.7542546987533569,0.046116799116134644,0.5077344179153442,0.07375971227884293,0.4420386254787445,0.5238234400749207,44
frozen,5,12,0.7647058823529412,10,11,0.9686378240585327,0.031362175941467285,0.6341517567634583,0.2493002861738205,0.8520934581756592,0.017788009718060493,0.4401519000530243,0.5031137466430664,8
frozen,5,12,0.7647058823529412,10,12,0.8078581690788269,0.1921418309211731,0.7954293489456177,0.05283595621585846,0.4557459056377411,0.07362397760152817,0.49350935220718384,0.45734134316444397,42
